id,neighbourhood_cleansed,room_type_simple,accommodates,bedrooms,price_clean,price_category,latitude,longitude,review_scores_rating,number_of_reviews,host_is_superhost
563734738007121915,Lagoa,Casa/Apto Inteiro,6,3.0,900.0,Médio,-22.97278,-43.2045,,0,f
1370306401443146374,Centro,Casa/Apto Inteiro,2,1.0,223.0,Baixo,-22.9001411,-43.1799214,5.0,4,t
1314665811369603384,Copacabana,Quarto Privado,2,1.0,270.0,Baixo,-22.965111351642847,-43.18168169209768,4.5,4,f
44434391,Botafogo,Quarto Privado,2,1.0,117.0,Muito Baixo,-22.95466,-43.17823,4.43,14,f
1145184009549634941,Copacabana,Casa/Apto Inteiro,3,1.0,242.0,Baixo,-22.967019245492057,-43.18084470927715,5.0,1,f
1354661176871042574,Copacabana,Casa/Apto Inteiro,7,3.0,800.0,Médio,-22.962275355221696,-43.17417544322218,,0,f
50262142,Copacabana,Casa/Apto Inteiro,5,1.0,239.0,Baixo,-22.9786,-43.19008,4.98,40,t
1244816540765179862,Recreio dos Bandeirantes,Casa/Apto Inteiro,4,1.0,114.0,Muito Baixo,-23.02831070451346,-43.47482128413085,4.88,52,t
20266851,Leblon,Casa/Apto Inteiro,4,1.0,403.0,Médio-Baixo,-22.98315,-43.22024,4.91,357,t
1351681997002609993,Vila Isabel,Quarto Privado,2,1.0,68.0,Muito Baixo,-22.9139573034002,-43.2488378749242,5.0,9,t
35037045,Centro,Quarto Privado,2,1.0,180.0,Baixo,-22.91743,-43.18811,5.0,5,f
8540100,Barra da Tijuca,Casa/Apto Inteiro,4,1.0,330.0,Médio-Baixo,-23.0094,-43.36341,4.62,55,f
1273305606919919524,Ipanema,Quarto Privado,2,1.0,230.0,Baixo,-22.98023,-43.20327,5.0,2,f
53654867,Copacabana,Casa/Apto Inteiro,4,1.0,235.0,Baixo,-22.9832,-43.19121,4.71,38,t
815218312806560164,Copacabana,Casa/Apto Inteiro,5,2.0,414.0,Médio-Baixo,-22.97597561263545,-43.19000103851704,4.84,50,t
1052121029584144119,Jacarepaguá,Casa/Apto Inteiro,5,2.0,792.0,Médio,-22.97195,-43.39392,5.0,1,f
1366703178043376649,Recreio dos Bandeirantes,Casa/Apto Inteiro,3,1.0,131.0,Muito Baixo,-23.02797,-43.47085,3.4,5,f
1111011133929088201,Camorim,Casa/Apto Inteiro,6,2.0,293.0,Baixo,-22.9804488,-43.4226697,4.92,49,t
1283606805745962073,Leblon,Casa/Apto Inteiro,6,2.0,360.0,Médio-Baixo,-22.98075,-43.22475,5.0,9,f
38515444,Vargem Grande,Quarto Privado,3,1.0,240.0,Baixo,-22.96567,-43.4749,,0,f
1039750836209113981,Recreio dos Bandeirantes,Casa/Apto Inteiro,3,1.0,188.0,Baixo,-23.027946635238816,-43.47258757799864,,0,f
750722887669420625,Lagoa,Casa/Apto Inteiro,2,1.0,,,-22.9745,-43.22555,4.92,13,f
1350829980319221301,Santa Teresa,Casa/Apto Inteiro,3,1.0,473.0,Médio-Baixo,-22.92153894019043,-43.18373291131839,5.0,1,f
32991870,Ipanema,Casa/Apto Inteiro,6,3.0,441.0,Médio-Baixo,-22.98306,-43.21336,4.85,54,t
1320288753916533521,Santa Teresa,Casa/Apto Inteiro,3,1.0,550.0,Médio-Baixo,-22.9145814,-43.1840616,5.0,3,f
1075444754797310832,Recreio dos Bandeirantes,Casa/Apto Inteiro,4,1.0,215.0,Baixo,-23.00482022307625,-43.44668976592977,5.0,4,f
945654412431465752,Botafogo,Casa/Apto Inteiro,4,2.0,369.0,Médio-Baixo,-22.95029,-43.19036,4.96,23,f
1318802802095737345,Recreio dos Bandeirantes,Casa/Apto Inteiro,5,2.0,1280.0,Médio-Alto,-23.018588058273146,-43.5121417285629,,0,f
854270388938420331,Copacabana,Casa/Apto Inteiro,4,2.0,882.0,Médio,-22.97713,-43.19018,,0,f
15602866,Méier,Quarto Privado,1,,,,-22.89925,-43.27638,,0,f
757175669655810607,Ipanema,Casa/Apto Inteiro,6,3.0,542.0,Médio-Baixo,-22.98475,-43.19487,4.85,47,f
765794650240325469,Laranjeiras,Casa/Apto Inteiro,2,1.0,209.0,Baixo,-22.93379,-43.18132,4.92,53,t
1218094064441799544,Copacabana,Casa/Apto Inteiro,4,2.0,275.0,Baixo,-22.9707336,-43.1864242,4.91,11,t
53892451,Barra da Tijuca,Casa/Apto Inteiro,7,3.0,4900.0,Alto,-22.97333,-43.38752,,0,f
977114019859662207,Praça Seca,Casa/Apto Inteiro,6,2.0,205.0,Baixo,-22.89718111687152,-43.35688747521944,4.64,11,f
4088691,Copacabana,Casa/Apto Inteiro,4,2.0,848.0,Médio,-22.98427,-43.19339,4.94,72,f
1288378032088578038,Copacabana,Casa/Apto Inteiro,4,1.0,188.0,Baixo,-22.963679393449432,-43.1764006242156,5.0,37,t
1258697074746489949,Leme,Quarto Privado,2,1.0,405.0,Médio-Baixo,-22.96281,-43.16751,5.0,1,f
50938542,Recreio dos Bandeirantes,Casa/Apto Inteiro,5,2.0,399.0,Médio-Baixo,-23.00764,-43.45644,5.0,7,f
50574505,Copacabana,Casa/Apto Inteiro,4,1.0,361.0,Médio-Baixo,-22.9638,-43.18149,4.4,5,f
1357897338511179396,Catete,Quarto Privado,2,1.0,124.0,Muito Baixo,-22.9254,-43.17703,5.0,24,t
1364500452236158139,Copacabana,Casa/Apto Inteiro,2,1.0,,,-22.98533,-43.19135,,0,f
995631844448213106,Grajaú,Quarto Privado,2,1.0,125.0,Muito Baixo,-22.9214,-43.25491,5.0,4,t
1397365638784064885,Copacabana,Casa/Apto Inteiro,2,1.0,180.0,Baixo,-22.96949,-43.18688,5.0,1,t
1214076276812744960,Barra da Tijuca,Quarto Privado,2,1.0,300.0,Baixo,-23.00921,-43.35897,5.0,3,t
1353035615242765417,Rio Comprido,Casa/Apto Inteiro,8,3.0,268.0,Baixo,-22.92541,-43.21464,4.5,4,f
1061069875222329684,Barra da Tijuca,Casa/Apto Inteiro,4,1.0,476.0,Médio-Baixo,-23.01116,-43.38597,5.0,2,f
854562460657776546,Recreio dos Bandeirantes,Casa/Apto Inteiro,4,1.0,403.0,Médio-Baixo,-23.031847907906155,-43.4724750598203,4.0,4,f
1153034101381290130,Barra da Tijuca,Casa/Apto Inteiro,6,3.0,,,-23.0148,-43.31102,4.48,31,f
1139792356181596252,Copacabana,Casa/Apto Inteiro,4,1.0,243.0,Baixo,-22.96156,-43.17448,4.47,15,t
21514235,Ipanema,Casa/Apto Inteiro,4,2.0,686.0,Médio,-22.98359,-43.20461,4.88,143,t
13441363,Jacarepaguá,Casa/Apto Inteiro,3,2.0,291.0,Baixo,-22.97785,-43.40835,4.9,21,f
1431097826023420058,Recreio dos Bandeirantes,Casa/Apto Inteiro,4,1.0,276.0,Baixo,-23.03113862022129,-43.47342945635319,5.0,1,
955121379308336947,Camorim,Quarto Privado,2,1.0,226.0,Baixo,-22.975340405383676,-43.4141927723526,5.0,6,t
1381978645218845714,Copacabana,Casa/Apto Inteiro,2,1.0,229.0,Baixo,-22.965172162697076,-43.17438553921255,3.0,1,f
40392836,Copacabana,Casa/Apto Inteiro,8,4.0,1650.0,Médio-Alto,-22.9812,-43.19579,4.79,87,t
904356583041842910,Barra da Tijuca,Quarto Privado,4,1.0,968.0,Médio,-23.00329,-43.3079,,0,f
1261926323787477602,Copacabana,Casa/Apto Inteiro,4,1.0,,,-22.97293934440634,-43.18828985095024,,0,f
1060325365094829283,Copacabana,Casa/Apto Inteiro,2,1.0,800.0,Médio,-22.9846625320423,-43.19322172037258,5.0,3,f
1299536696583098629,Copacabana,Casa/Apto Inteiro,4,1.0,286.0,Baixo,-22.985821,-43.1898476,4.68,28,f
1391471805301852460,Copacabana,Casa/Apto Inteiro,7,3.0,1600.0,Médio-Alto,-22.97301092032091,-43.18890776485205,5.0,1,f
641259596763635718,Jardim Botânico,Quarto Privado,2,1.0,76.0,Muito Baixo,-22.964188,-43.2210287,4.79,68,f
11031580,Barra da Tijuca,Quarto Compartilhado,2,1.0,523.0,Médio-Baixo,-23.01019,-43.31939,4.86,7,f
1022337752471031444,Copacabana,Casa/Apto Inteiro,6,2.0,394.0,Médio-Baixo,-22.96158634828072,-43.17629836499691,4.85,34,t
746274978766387145,Copacabana,Quarto Privado,1,1.0,97.0,Muito Baixo,-22.97519,-43.18945,4.98,165,t
1044203179277052920,Leblon,Casa/Apto Inteiro,6,2.0,1900.0,Alto,-22.982559912085406,-43.22533207610535,5.0,3,f
2950280,Copacabana,Casa/Apto Inteiro,2,0.0,157.0,Baixo,-22.9676,-43.18953,4.82,196,f
11397293,Recreio dos Bandeirantes,Casa/Apto Inteiro,6,3.0,1952.0,Alto,-23.02052,-43.46109,,0,f
1339718585347651063,Santo Cristo,Casa/Apto Inteiro,5,2.0,178.0,Baixo,-22.9040465,-43.2069759,5.0,4,f
564594116880464555,Maria da Graça,Casa/Apto Inteiro,3,0.0,97.0,Muito Baixo,-22.88503,-43.27019,4.92,26,t
23247845,Copacabana,Casa/Apto Inteiro,3,2.0,417.0,Médio-Baixo,-22.98053,-43.19146,4.67,9,f
8426809,Copacabana,Casa/Apto Inteiro,5,2.0,298.0,Baixo,-22.96160697937012,-43.17509460449219,4.96,140,t
1096660885714918087,Santa Teresa,Quarto Privado,4,1.0,84.0,Muito Baixo,-22.92206608599286,-43.18917295210442,4.75,8,t
32576948,Ipanema,Casa/Apto Inteiro,4,1.0,342.0,Médio-Baixo,-22.98674,-43.19381,4.76,68,t
1037121943110372328,Copacabana,Casa/Apto Inteiro,7,2.0,311.0,Baixo,-22.966725,-43.18377780000001,5.0,22,t
21139750,Jacarepaguá,Casa/Apto Inteiro,4,2.0,204.0,Baixo,-22.9671607,-43.3962554,4.82,49,t
1079785160802915190,Copacabana,Casa/Apto Inteiro,3,1.0,202.0,Baixo,-22.963295676654116,-43.1756217777729,4.9,29,f
37656792,Ipanema,Casa/Apto Inteiro,3,1.0,324.0,Médio-Baixo,-22.9852,-43.20996,,0,f
689721346383175224,Barra da Tijuca,Casa/Apto Inteiro,4,2.0,1045.0,Médio,-23.010153,-43.3336847,4.98,44,f
7123967,Taquara,Quarto Privado,2,1.0,330.0,Médio-Baixo,-22.911352569955984,-43.38438917696476,,0,f
1305314579084358305,Flamengo,Casa/Apto Inteiro,2,1.0,,,-22.9334252,-43.17838649999999,5.0,2,f
562241601719127823,Copacabana,Quarto Privado,2,1.0,151.0,Baixo,-22.9741,-43.19087,4.93,15,t
48164373,Ipanema,Casa/Apto Inteiro,2,1.0,440.0,Médio-Baixo,-22.98495,-43.19484,,0,f
1264662121514690599,Recreio dos Bandeirantes,Casa/Apto Inteiro,6,3.0,480.0,Médio-Baixo,-23.00647,-43.45759,5.0,9,t
769455380766544297,Copacabana,Casa/Apto Inteiro,5,2.0,1187.0,Médio-Alto,-22.98416,-43.19029,5.0,1,t
45718622,Copacabana,Casa/Apto Inteiro,4,0.0,301.0,Baixo,-22.98171,-43.19118,4.56,18,f
1429005257727692346,Botafogo,Casa/Apto Inteiro,2,1.0,188.0,Baixo,-22.9497455,-43.1824266,,0,f
1247409419135669028,Barra da Tijuca,Casa/Apto Inteiro,6,3.0,925.0,Médio,-22.9872238,-43.3574132,5.0,5,
21743429,Botafogo,Quarto Privado,4,1.0,,,-22.95455,-43.1864,,0,t
528558,Ipanema,Casa/Apto Inteiro,6,3.0,1200.0,Médio-Alto,-22.98346,-43.19993,4.0,8,f
1393635509264981181,Ipanema,Quarto Privado,3,1.0,550.0,Médio-Baixo,-22.98215580523251,-43.20215837022771,,0,f
1136945057743673881,Flamengo,Casa/Apto Inteiro,4,2.0,223.0,Baixo,-22.94004,-43.17514,4.77,43,f
53903432,Leblon,Quarto Privado,1,,,,-22.983463,-43.217602,5.0,38,f
9513618,Copacabana,Casa/Apto Inteiro,3,1.0,310.0,Baixo,-22.96463,-43.17488,4.98,44,t
790825660217762237,Copacabana,Casa/Apto Inteiro,4,1.0,1087.0,Médio-Alto,-22.97326034650867,-43.18622241163939,4.88,69,t
775353049580471244,Copacabana,Casa/Apto Inteiro,4,2.0,294.0,Baixo,-22.97026,-43.18714,4.71,52,f
15926249,Copacabana,Casa/Apto Inteiro,6,2.0,421.0,Médio-Baixo,-22.97789,-43.19003,4.97,33,f
14118630,Botafogo,Casa/Apto Inteiro,6,2.0,900.0,Médio,-22.95569686028182,-43.194562954349,5.0,1,f
45546647,Copacabana,Casa/Apto Inteiro,6,3.0,453.0,Médio-Baixo,-22.97169,-43.18931,5.0,38,t
1281470290244803890,Marechal Hermes,Casa/Apto Inteiro,4,1.0,135.0,Muito Baixo,-22.86303030175996,-43.37548490613699,4.98,49,t
7308325,Copacabana,Casa/Apto Inteiro,2,1.0,233.0,Baixo,-22.9642698,-43.1753102,4.68,31,t
1365172220493936338,Leblon,Casa/Apto Inteiro,4,1.0,373.0,Médio-Baixo,-22.9821628,-43.2211888,5.0,3,f
1242288373940907606,Recreio dos Bandeirantes,Casa/Apto Inteiro,3,1.0,318.0,Médio-Baixo,-23.031185065794386,-43.48003876683601,4.67,12,t
809278761486719438,Barra da Tijuca,Casa/Apto Inteiro,8,4.0,14143.0,Muito Alto,-22.9981279,-43.422425,,0,f
612366565856677032,Copacabana,Quarto Privado,2,,,,-22.96546,-43.1809,4.88,8,f
797271674179587805,Copacabana,Casa/Apto Inteiro,6,2.0,519.0,Médio-Baixo,-22.960787,-43.17489,5.0,1,t
46008310,Santa Teresa,Casa/Apto Inteiro,2,1.0,110.0,Muito Baixo,-22.92767,-43.19158,4.53,93,f
700514992474970162,Copacabana,Quarto Privado,2,,,,-22.96362,-43.18915,5.0,10,f
541762628136618142,Recreio dos Bandeirantes,Casa/Apto Inteiro,5,2.0,241.0,Baixo,-23.017435,-43.481747,4.79,100,f
11991449,Botafogo,Quarto Privado,1,,,,-22.9423742,-43.1824983,,0,f
33136569,Flamengo,Quarto Privado,2,1.0,163.0,Baixo,-22.932090135015045,-43.17585421635702,5.0,1,f
28966397,Ipanema,Casa/Apto Inteiro,6,3.0,3080.0,Alto,-22.98521,-43.21412,,0,f
1292266036689164291,Copacabana,Casa/Apto Inteiro,7,3.0,,,-22.97482922415553,-43.19066903696888,,0,f
21489728,Copacabana,Casa/Apto Inteiro,3,1.0,198.0,Baixo,-22.97441,-43.18808,4.74,73,f
1346495862618805413,Barra da Tijuca,Casa/Apto Inteiro,3,0.0,374.0,Médio-Baixo,-23.0028905,-43.32850430000001,,0,t
36197503,Ipanema,Casa/Apto Inteiro,6,3.0,499.0,Médio-Baixo,-22.98501,-43.19337,5.0,7,f
13015688,Leme,Quarto Privado,6,3.0,1000.0,Médio,-22.96214,-43.17066,4.7,54,f
1289185052849245437,Ipanema,Casa/Apto Inteiro,4,2.0,,,-22.98308,-43.20084,5.0,3,t
1305801535127056370,Copacabana,Casa/Apto Inteiro,2,1.0,260.0,Baixo,-22.98227,-43.19426,,0,f
750863609868529685,Jacarepaguá,Casa/Apto Inteiro,5,2.0,713.0,Médio,-22.96798,-43.39253,5.0,2,f
1003176820712375220,Barra da Tijuca,Casa/Apto Inteiro,2,1.0,318.0,Médio-Baixo,-23.0057972,-43.3199967,4.78,64,
1440719867482621673,Centro,Casa/Apto Inteiro,2,1.0,162.0,Baixo,-22.9000945,-43.1799368,5.0,1,t
763129427532246937,Barra de Guaratiba,Casa/Apto Inteiro,8,3.0,560.0,Médio,-23.065082807305448,-43.56772888451815,4.86,28,f
1275422343347471959,Urca,Casa/Apto Inteiro,5,3.0,810.0,Médio,-22.94579,-43.1634,4.88,8,
683402809346251624,Engenho de Dentro,Casa/Apto Inteiro,5,1.0,344.0,Médio-Baixo,-22.8933,-43.29771,4.91,22,f
857891141853324511,Vargem Grande,Quarto Privado,1,4.0,270.0,Baixo,-22.9701495,-43.4819141,,0,f
988332531552033035,Copacabana,Casa/Apto Inteiro,4,2.0,390.0,Médio-Baixo,-22.980709721698823,-43.191033932600895,4.79,33,f
54024081,Leblon,Casa/Apto Inteiro,4,2.0,457.0,Médio-Baixo,-22.98619,-43.22528,4.94,81,f
1297022120779988584,Copacabana,Casa/Apto Inteiro,4,2.0,441.0,Médio-Baixo,-22.9841532,-43.1919094,5.0,2,f
3090332,Copacabana,Casa/Apto Inteiro,4,2.0,237.0,Baixo,-22.97805,-43.19241,4.72,129,t
307714,Ipanema,Quarto Privado,2,1.0,275.0,Baixo,-22.98323,-43.1982,4.86,8,f
28519281,Copacabana,Casa/Apto Inteiro,3,2.0,220.0,Baixo,-22.981827074546217,-43.19356882559696,4.84,89,t
1193699234130315461,Jacarepaguá,Casa/Apto Inteiro,4,1.0,270.0,Baixo,-22.9687581,-43.3880591,5.0,2,
1000730923901872919,Copacabana,Casa/Apto Inteiro,7,2.0,375.0,Médio-Baixo,-22.96221525368686,-43.17486255017937,4.77,13,f
1327482,São Conrado,Casa/Apto Inteiro,2,1.0,,,-22.99897,-43.27232,4.92,13,f
1403881537659293214,Copacabana,Casa/Apto Inteiro,4,2.0,400.0,Médio-Baixo,-22.970717362022143,-43.18452306844373,5.0,2,f
53618747,Recreio dos Bandeirantes,Casa/Apto Inteiro,12,3.0,331.0,Médio-Baixo,-23.0224,-43.47737,5.0,26,t
974811229155090495,Jacarepaguá,Casa/Apto Inteiro,5,2.0,224.0,Baixo,-22.9679008,-43.3974426,4.97,36,t
1241785621543751664,Leblon,Quarto Privado,1,1.0,360.0,Médio-Baixo,-22.982406180478232,-43.21755290290817,5.0,3,f
29647000,Jacarepaguá,Casa/Apto Inteiro,4,2.0,275.0,Baixo,-22.96991,-43.39073,4.91,67,t
54129152,São Conrado,Casa/Apto Inteiro,2,1.0,267.0,Baixo,-22.99399,-43.27397,4.44,9,f
31488521,Copacabana,Casa/Apto Inteiro,6,2.0,446.0,Médio-Baixo,-22.98264,-43.18944,4.93,15,f
7824100,Botafogo,Quarto Privado,2,1.0,160.0,Baixo,-22.95318,-43.18852,4.97,109,t
53548546,Ipanema,Casa/Apto Inteiro,4,1.0,455.0,Médio-Baixo,-22.98401922976028,-43.20913328836061,4.96,24,f
1332774978100509404,Copacabana,Casa/Apto Inteiro,4,1.0,235.0,Baixo,-22.980385850632352,-43.19117892533541,4.82,17,t
1381680439457664732,Recreio dos Bandeirantes,Casa/Apto Inteiro,5,2.0,343.0,Médio-Baixo,-23.0313622,-43.4831435,5.0,2,f
897680675858053790,Lagoa,Casa/Apto Inteiro,4,1.0,338.0,Médio-Baixo,-22.9650905,-43.2180043,4.78,37,f
13291185,Recreio dos Bandeirantes,Casa/Apto Inteiro,4,2.0,1000.0,Médio,-23.02011,-43.48818,,0,f
702452362832647660,Barra da Tijuca,Quarto Privado,2,1.0,,,-23.00422,-43.34003,,0,t
791449081002926695,Flamengo,Casa/Apto Inteiro,4,2.0,480.0,Médio-Baixo,-22.929753,-43.1746523,4.75,20,t
990872146930924390,Copacabana,Casa/Apto Inteiro,6,2.0,600.0,Médio,-22.9856181,-43.1915412,4.97,33,t
765110782170430640,Ipanema,Casa/Apto Inteiro,4,2.0,750.0,Médio,-22.9872,-43.19506,4.5,6,t
1055847910343105063,Botafogo,Casa/Apto Inteiro,2,1.0,135.0,Muito Baixo,-22.9548092,-43.1936427,4.35,37,f
1240716101935801462,Centro,Casa/Apto Inteiro,4,1.0,184.0,Baixo,-22.9085651,-43.177743,4.86,7,t
1068014849554687184,Copacabana,Casa/Apto Inteiro,4,1.0,300.0,Baixo,-22.9784322,-43.1918179,5.0,4,t
1335001077030186553,Copacabana,Casa/Apto Inteiro,4,1.0,250.0,Baixo,-22.97064425090566,-43.18557545542717,4.85,20,f
46820467,Glória,Casa/Apto Inteiro,8,4.0,891.0,Médio,-22.92181,-43.17843,5.0,33,t
1359354893185705234,Recreio dos Bandeirantes,Casa/Apto Inteiro,4,1.0,212.0,Baixo,-23.0269932,-43.4739143,5.0,1,f
1033472394167951025,Copacabana,Casa/Apto Inteiro,4,1.0,900.0,Médio,-22.9733196,-43.1882274,,0,f
49484158,Jacarepaguá,Casa/Apto Inteiro,4,2.0,272.0,Baixo,-22.96732,-43.39594,4.86,21,t
1406591522310295797,Copacabana,Casa/Apto Inteiro,2,1.0,242.0,Baixo,-22.97557043958879,-43.19145920993657,5.0,3,f
31108894,Barra de Guaratiba,Quarto Privado,2,1.0,225.0,Baixo,-23.05914,-43.56124,4.56,32,f
1060181516563170287,Botafogo,Casa/Apto Inteiro,4,2.0,595.0,Médio,-22.95567,-43.17553,5.0,16,t
42756963,Jacarepaguá,Casa/Apto Inteiro,2,1.0,205.0,Baixo,-22.96925,-43.38927,4.84,76,t
1408402648502750141,Copacabana,Casa/Apto Inteiro,3,2.0,1600.0,Médio-Alto,-22.96479289493669,-43.19226802583309,,0,f
22790954,Jardim Botânico,Casa/Apto Inteiro,3,0.0,122.0,Muito Baixo,-22.96118,-43.2233,4.64,14,f
1171964193928558054,Campinho,Casa/Apto Inteiro,12,3.0,169.0,Baixo,-22.88628,-43.34377,4.76,37,f
1229223053261557520,Bancários,Casa/Apto Inteiro,5,2.0,142.0,Baixo,-22.798955512844675,-43.1738588751525,,0,
833525553822628954,Freguesia (Jacarepaguá),Casa/Apto Inteiro,4,2.0,486.0,Médio-Baixo,-22.942849068834757,-43.33613254129887,4.88,8,f
1098779456007390134,Vidigal,Casa/Apto Inteiro,2,1.0,280.0,Baixo,-22.9954989,-43.2391526,,0,f
1037033610199374398,Copacabana,Casa/Apto Inteiro,2,1.0,743.0,Médio,-22.96704407214662,-43.190115185759474,5.0,1,f
852307729196947993,Jacarepaguá,Quarto Privado,2,1.0,192.0,Baixo,-22.9626705,-43.4000055,5.0,1,f
1087087139232446766,Jacarepaguá,Casa/Apto Inteiro,2,1.0,158.0,Baixo,-22.97352,-43.41214,4.86,14,t
771795188218774098,Barra da Tijuca,Casa/Apto Inteiro,6,1.0,166.0,Baixo,-23.00299078208459,-43.30815921190376,4.89,36,t
1416798872967229066,Copacabana,Casa/Apto Inteiro,4,2.0,423.0,Médio-Baixo,-22.9712291,-43.1907169,,0,f
51042332,Botafogo,Casa/Apto Inteiro,2,0.0,408.0,Médio-Baixo,-22.95205,-43.18687,4.81,99,t
1153066208298368859,Copacabana,Casa/Apto Inteiro,4,1.0,238.0,Baixo,-22.967772369947497,-43.185448618980665,4.68,25,f
994931620063613797,Barra da Tijuca,Casa/Apto Inteiro,3,1.0,,,-23.00639,-43.32279,,0,f
825224836519259269,Copacabana,Casa/Apto Inteiro,8,3.0,746.0,Médio,-22.98503145530991,-43.19092865620334,4.6,10,t
905169716730663274,Ipanema,Casa/Apto Inteiro,6,2.0,700.0,Médio,-22.985303770719234,-43.20669081062079,4.59,17,f
1080054288080821790,Vidigal,Casa/Apto Inteiro,2,1.0,469.0,Médio-Baixo,-22.99421965000217,-43.2340506836772,4.9,10,f
810045156592330379,Botafogo,Casa/Apto Inteiro,2,1.0,270.0,Baixo,-22.9548092,-43.1936427,5.0,3,f
1363783400103892748,Copacabana,Casa/Apto Inteiro,4,0.0,235.0,Baixo,-22.97109078752669,-43.18757403003373,3.0,2,f
11770731,Flamengo,Quarto Privado,4,1.0,100.0,Muito Baixo,-22.92916,-43.17573,4.54,13,f
874595503862935621,Flamengo,Casa/Apto Inteiro,6,2.0,266.0,Baixo,-22.929850222470552,-43.17583065479994,4.79,68,t
1086282863866761410,Vidigal,Quarto Privado,2,1.0,500.0,Médio-Baixo,-22.9978478,-43.2396601,,0,f
52936623,Copacabana,Quarto Privado,1,1.0,100.0,Muito Baixo,-22.96466,-43.18296,,0,f
963219029105168618,Copacabana,Casa/Apto Inteiro,10,5.0,3458.0,Alto,-22.98439,-43.19345,4.96,49,f
750791507248939502,Copacabana,Quarto Privado,2,1.0,327.0,Médio-Baixo,-22.98351,-43.19426,5.0,8,f
7115731,Ipanema,Casa/Apto Inteiro,4,2.0,1100.0,Médio-Alto,-22.98257,-43.20271,,0,f
716697372173279047,Copacabana,Casa/Apto Inteiro,9,3.0,387.0,Médio-Baixo,-22.97616,-43.19096,4.92,132,t
41341031,Ipanema,Casa/Apto Inteiro,8,4.0,10779.0,Muito Alto,-22.98699,-43.19653,,0,f
48357040,Copacabana,Casa/Apto Inteiro,3,0.0,233.0,Baixo,-22.96968,-43.18917,4.81,73,t
1110811899565434743,Flamengo,Casa/Apto Inteiro,3,1.0,252.0,Baixo,-22.93865,-43.1789,4.93,15,t
1213855235688436681,Centro,Casa/Apto Inteiro,4,1.0,292.0,Baixo,-22.90396,-43.17024,5.0,2,f
1134239967301347321,Leblon,Casa/Apto Inteiro,8,5.0,1136.0,Médio-Alto,-22.98369364149203,-43.21787501850684,,0,f
1079730041512331254,Copacabana,Casa/Apto Inteiro,4,1.0,307.0,Baixo,-22.97109952448153,-43.188278231859385,4.96,25,t
1046555558810428166,Copacabana,Casa/Apto Inteiro,3,1.0,,,-22.969646868603817,-43.18916894495487,,0,f
993470047981468680,Camorim,Casa/Apto Inteiro,5,1.0,199.0,Baixo,-22.9804488,-43.4226697,4.93,54,t
1389365924654833486,Copacabana,Casa/Apto Inteiro,6,1.0,254.0,Baixo,-22.984291138655884,-43.19065959126317,5.0,2,f
22698902,Lagoa,Casa/Apto Inteiro,4,2.0,450.0,Médio-Baixo,-22.96234,-43.20158,5.0,3,f
784343766822126201,Barra da Tijuca,Casa/Apto Inteiro,6,2.0,400.0,Médio-Baixo,-23.01051,-43.43152,,0,f
1076674605516584606,Ipanema,Casa/Apto Inteiro,2,0.0,900.0,Médio,-22.9854106,-43.2148589,5.0,9,f
1391275602753030352,Centro,Casa/Apto Inteiro,2,1.0,154.0,Baixo,-22.9001411,-43.1799214,4.75,4,t
1216618863156476254,Copacabana,Casa/Apto Inteiro,4,1.0,220.0,Baixo,-22.9745526,-43.1889914,5.0,10,f
1030330375120308017,Santa Teresa,Quarto Privado,1,1.0,103.0,Muito Baixo,-22.92294,-43.18286,,0,f
674589119284560010,Copacabana,Casa/Apto Inteiro,4,2.0,343.0,Médio-Baixo,-22.96699640049377,-43.18492602556944,4.79,14,f
1319776203535505264,Copacabana,Quarto Privado,2,1.0,533.0,Médio-Baixo,-22.969588696624022,-43.18428703078714,5.0,4,t
2613264,Flamengo,Casa/Apto Inteiro,8,4.0,6375.0,Muito Alto,-22.9393,-43.17111,,0,f
1068727060174470098,Copacabana,Casa/Apto Inteiro,4,1.0,180.0,Baixo,-22.9775792,-43.1908519,4.5,6,f
1056070630076286119,Lagoa,Casa/Apto Inteiro,4,2.0,990.0,Médio,-22.97335,-43.20558,5.0,10,f
1419020841854727471,Laranjeiras,Casa/Apto Inteiro,4,1.0,198.0,Baixo,-22.939263730283976,-43.18965633031304,,0,f
32540448,Centro,Casa/Apto Inteiro,2,1.0,147.0,Baixo,-22.91072,-43.1774,4.9,40,f
876731032349992072,Ipanema,Casa/Apto Inteiro,2,0.0,372.0,Médio-Baixo,-22.985811677839237,-43.2112709883606,4.94,65,t
2516064,Santa Teresa,Casa/Apto Inteiro,2,1.0,186.0,Baixo,-22.91708,-43.1818,4.76,210,f
1419643880307256819,Vidigal,Quarto Privado,4,1.0,960.0,Médio,-22.9977765,-43.2395718,,0,f
8781377,Copacabana,Casa/Apto Inteiro,2,,,,-22.9783,-43.18903,4.83,80,t
1042892356004501067,Barra da Tijuca,Casa/Apto Inteiro,4,2.0,625.0,Médio,-23.00858,-43.31167,5.0,12,t
785342089397014406,Gávea,Casa/Apto Inteiro,4,1.0,960.0,Médio,-22.9755427,-43.2261457,,0,f
700957043121756413,Copacabana,Casa/Apto Inteiro,6,1.0,241.0,Baixo,-22.96515,-43.17804,4.7,70,f
537390,Laranjeiras,Quarto Privado,1,1.0,92.0,Muito Baixo,-22.92865,-43.19301,4.8,114,f
14314615,Centro,Casa/Apto Inteiro,2,1.0,1000.0,Médio,-22.90722,-43.17385,,0,f
